Animal ID,Animal Type,Total Days,Excluded Days,LOS,Age (years),Incoming Source,Incoming Date,Incoming Region,Status Date,Outgoing Eval Cat
458915,Rabbit,16.03,15.11,0.92,2,Owner Surrender,04/16/2018 15:29,Powell River & District Branch,05/02/2018 16:10,TR
451345,Rabbit,145.96,145.05,0.91,1,Humane Officer Surrendered,12/29/2017 17:04,Burnaby Branch,05/24/2018 16:10,H
511139,Rabbit,0.91,0,0.91,,Stray,05/28/2020 15:31,South Peace Branch,05/29/2020 13:26,H
517675,Rabbit,3.77,2.87,0.9,0,Stray,09/25/2020 16:36,Vancouver Branch,09/29/2020 11:11,UU
463926,Rabbit,0.88,0,0.88,1,Stray,06/19/2018 10:40,East Kootenay Branch,06/20/2018 07:52,H
464168,Rabbit,0.88,0,0.88,1,Stray,06/21/2018 11:54,Kelowna Branch,06/22/2018 09:06,H
464169,Rabbit,0.88,0,0.88,1,Stray,06/21/2018 11:54,Kelowna Branch,06/22/2018 09:07,H
464170,Rabbit,0.88,0,0.88,1,Stray,06/21/2018 11:54,Kelowna Branch,06/22/2018 09:07,H
443858,Rabbit,0.87,0,0.87,1,Stray,09/20/2017 12:58,Chilliwack Branch,09/21/2017 09:53,H
493059,Rabbit,0.86,0,0.86,0,Humane Officer Surrendered,07/24/2019 16:36,Vancouver Branch,07/25/2019 13:08,UU
495487,Rabbit,5.95,5.1,0.85,0,Stray,08/23/2019 12:29,Abbotsford Branch,08/29/2019 11:19,TR
502059,Rabbit,0.85,0,0.85,2,Stray,11/20/2019 12:39,Comox Valley & District Branch,11/21/2019 08:58,UU
482117,Rabbit,0.85,0,0.85,,Stray,02/27/2019 11:40,Parksville-Qualicum Beach & District Branch,02/28/2019 08:02,UU
440922,Rabbit,59.83,59,0.83,2,Owner Surrender,08/19/2017 15:31,Abbotsford Branch,10/18/2017 11:26,TR
425080,Rabbit,0.83,0,0.83,,ACO Impound,02/02/2017 14:50,Burnaby Branch,02/03/2017 10:43,H
425081,Rabbit,0.83,0,0.83,7,ACO Impound,02/02/2017 14:50,Burnaby Branch,02/03/2017 10:45,H
523054,Rabbit,15.55,14.73,0.82,0,Humane Officer Surrendered,01/19/2021 21:12,Chilliwack Branch,02/04/2021 10:28,TR
426105,Rabbit,0.81,0,0.81,0,Stray,02/19/2017 14:55,Powell River & District Branch,02/20/2017 10:25,UU
502444,Rabbit,0.8,0,0.8,1,Stray,11/26/2019 13:14,Comox Valley & District Branch,11/27/2019 08:28,UU
475103,Rabbit,0.79,0,0.79,,Agency / Shelter,11/07/2018 16:50,Alberni-Clayoquot Branch,11/08/2018 11:49,UU
490224,Rabbit,0.79,0,0.79,0,Stray,06/18/2019 12:12,Vancouver Branch,06/19/2019 07:06,UU
490225,Rabbit,0.79,0,0.79,0,Stray,06/18/2019 12:12,Vancouver Branch,06/19/2019 07:06,UU
490226,Rabbit,0.79,0,0.79,0,Stray,06/18/2019 12:12,Vancouver Branch,06/19/2019 07:07,UU
490227,Rabbit,0.79,0,0.79,0,Stray,06/18/2019 12:12,Vancouver Branch,06/19/2019 07:07,UU
490228,Rabbit,0.79,0,0.79,0,Stray,06/18/2019 12:12,Vancouver Branch,06/19/2019 07:07,UU
535641,Rabbit,0.79,0,0.79,4,Stray,09/14/2021 14:57,Vancouver Branch,09/15/2021 09:57,UU
463312,Rabbit,0.78,0,0.78,2,Stray,06/11/2018 13:19,East Kootenay Branch,06/12/2018 08:07,UU
431449,Rabbit,0.76,0,0.76,0,Returns,08/09/2017 15:49,Powell River & District Branch,08/10/2017 09:58,TR
459489,Rabbit,0.75,0,0.75,3,Owner Surrender,04/25/2018 14:54,Cowichan & District Branch,04/26/2018 08:57,TR
431450,Rabbit,0.75,0,0.75,0,Returns,08/09/2017 15:54,Powell River & District Branch,08/10/2017 09:59,TR
431451,Rabbit,0.75,0,0.75,0,Returns,08/09/2017 15:58,Powell River & District Branch,08/10/2017 09:59,TR
431792,Rabbit,0.74,0,0.74,,Stray,05/04/2017 15:22,Comox Valley & District Branch,05/05/2017 09:06,UU
485092,Rabbit,0.73,0,0.73,1,Owner Surrender,04/12/2019 14:55,Vancouver Branch,04/13/2019 08:23,UU
486610,Rabbit,0.72,0,0.72,0,Stray,05/03/2019 14:57,Kamloops & District Branch,05/04/2019 08:12,UU
529536,Rabbit,0.72,0,0.72,0,Ambulance,06/02/2021 23:26,Vancouver Branch,06/03/2021 16:39,UU
480331,Rabbit,0.71,0,0.71,0,Stray,01/30/2019 15:17,Campbell River Branch,01/31/2019 08:15,TR
515133,Rabbit,0.71,0,0.71,1,Stray,08/13/2020 15:52,West Kootenay & District Branch,08/14/2020 08:52,H
433144,Rabbit,0.7,0,0.7,0,Stray,05/19/2017 17:19,Victoria Branch,05/20/2017 10:03,UU
530521,Rabbit,2.54,1.96,0.58,0,Ambulance - Owner Surrender,06/18/2021 23:55,Vancouver Branch,06/21/2021 12:52,UU
486925,Rabbit,2.49,1.95,0.54,0,ACO Impound,05/08/2019 00:40,Burnaby Branch,05/10/2019 12:28,H
518373,Rabbit,6.02,5.73,0.29,6,Stray,10/09/2020 10:49,Vancouver Branch,10/15/2020 11:14,UU
492979,Rabbit,0.27,0,0.27,0,Stray,07/24/2019 09:08,Abbotsford Branch,07/24/2019 15:37,TR
492980,Rabbit,0.27,0,0.27,0,Stray,07/24/2019 09:08,Abbotsford Branch,07/24/2019 15:35,TR
492981,Rabbit,0.26,0,0.26,0,Stray,07/24/2019 09:08,Abbotsford Branch,07/24/2019 15:29,TR
464437,Rabbit,85.19,84.93,0.26,2,Stray,06/25/2018 09:57,Chilliwack Branch,09/18/2018 14:33,TR
442573,Rabbit,8.03,7.79,0.23,0,Stray,08/24/2017 10:49,West Kootenay & District Branch,09/13/2017 11:16,H
442574,Rabbit,8.03,7.79,0.23,0,Stray,08/24/2017 10:49,West Kootenay & District Branch,09/13/2017 11:17,H
442575,Rabbit,8.03,7.79,0.23,0,Stray,08/24/2017 10:49,West Kootenay & District Branch,09/13/2017 11:17,H
442576,Rabbit,8.03,7.79,0.23,0,Stray,08/24/2017 10:49,West Kootenay & District Branch,09/13/2017 11:17,H
539234,Rabbit,0.19,0,0.19,4,Owner Surrender,11/19/2021 12:05,Sunshine Coast Branch ,11/19/2021 16:41,UU
451800,Rabbit,0.18,0,0.18,7,Owner Surrender,01/06/2018 12:26,Burnaby Branch,01/06/2018 16:52,UU
452014,Rabbit,73.03,72.85,0.18,1,Humane Officer Seized,01/09/2018 15:00,Chilliwack Branch,03/23/2018 15:46,TR
506839,Rabbit,70.94,70.77,0.17,0,Owner Surrender,02/10/2020 12:09,East Kootenay Branch,04/21/2020 10:39,TR
506841,Rabbit,61.06,60.88,0.17,0,Owner Surrender,02/10/2020 12:09,East Kootenay Branch,04/11/2020 13:32,TR
466435,Rabbit,6.97,6.8,0.17,1,Stray,07/20/2018 11:05,Williams Lake & District Branch,07/27/2018 10:17,TR
477202,Rabbit,0.16,0,0.16,6,Owner Surrender,12/09/2018 11:03,Burnaby Branch,12/09/2018 14:56,H
430510,Rabbit,0.16,0,0.16,2,Stray,04/20/2017 12:06,Campbell River Branch,04/20/2017 15:50,H
527744,Rabbit,46.22,46.07,0.16,2,Stray,05/01/2021 09:10,East Kootenay Branch,06/16/2021 14:32,H
516213,Rabbit,0.16,0,0.16,0,Owner Surrender,09/03/2020 11:22,Powell River & District Branch,09/03/2020 15:11,TR
513563,Rabbit,0.15,0,0.15,1,Owner Surrender,09/02/2021 11:26,Burnaby Branch,09/02/2021 15:03,UU
466405,Rabbit,19.24,19.09,0.15,0,Stray,07/20/2018 09:07,East Kootenay Branch,08/08/2018 14:48,H
467003,Rabbit,0.14,0,0.14,5,Humane Officer Surrendered,07/27/2018 09:59,Cowichan & District Branch,07/27/2018 13:24,UU
506835,Rabbit,56.1,55.97,0.14,0,Owner Surrender,02/10/2020 12:09,East Kootenay Branch,04/06/2020 14:38,TR
506836,Rabbit,56.1,55.97,0.14,0,Owner Surrender,02/10/2020 12:09,East Kootenay Branch,04/06/2020 14:38,TR
506837,Rabbit,67.08,66.95,0.14,0,Owner Surrender,02/10/2020 12:09,East Kootenay Branch,04/17/2020 14:08,TR
506838,Rabbit,56,55.87,0.14,0,Owner Surrender,02/10/2020 12:09,East Kootenay Branch,04/06/2020 12:14,TR
526319,Rabbit,0.13,0,0.13,2,Owner Surrender,03/30/2021 10:19,Vernon & District Branch,03/30/2021 13:20,UU
449969,Rabbit,0.11,0,0.11,1,Owner Surrender,12/05/2017 12:31,Abbotsford Branch,12/05/2017 15:08,TR
428206,Rabbit,0.11,0,0.11,1,Owner Surrender,03/20/2017 13:17,Maple Ridge Branch,03/20/2017 15:56,H
456514,Rabbit,0.11,0,0.11,7,Stray,03/12/2018 12:34,Maple Ridge Branch,03/12/2018 15:15,UU
523984,Rabbit,15.17,15.07,0.1,0,Stray,02/10/2021 08:25,East Kootenay Branch,02/25/2021 12:31,TR
523985,Rabbit,15.17,15.07,0.1,0,Stray,02/10/2021 08:25,East Kootenay Branch,02/25/2021 12:31,TR
523986,Rabbit,15.17,15.07,0.1,0,Stray,02/10/2021 08:25,East Kootenay Branch,02/25/2021 12:31,TR
440239,Rabbit,11.04,10.95,0.09,4,Stray,08/11/2017 13:19,Abbotsford Branch,08/22/2017 14:12,H
495017,Rabbit,0.09,0,0.09,1,Humane Officer Surrendered,08/18/2019 12:26,Comox Valley & District Branch,08/18/2019 14:42,UU
482828,Rabbit,0.09,0,0.09,,Stray,03/12/2019 11:14,Parksville-Qualicum Beach & District Branch,03/12/2019 13:25,UU
465259,Rabbit,0.09,0,0.09,2,Owner Surrender,07/05/2018 15:02,Vancouver Branch,07/05/2018 17:12,UU
465264,Rabbit,0.09,0,0.09,2,Owner Surrender,07/05/2018 15:02,Vancouver Branch,07/05/2018 17:14,UU
465265,Rabbit,0.09,0,0.09,2,Owner Surrender,07/05/2018 15:02,Vancouver Branch,07/05/2018 17:13,UU
528245,Rabbit,0.08,0,0.08,0,Humane Officer Surrendered,05/10/2021 14:03,Chilliwack Branch,05/10/2021 15:54,UU
523249,Rabbit,0.08,0,0.08,,Stray,01/22/2021 15:00,Cowichan & District Branch,01/22/2021 17:00,UU
435501,Rabbit,0.07,0,0.07,0,Humane Officer Surrendered,06/16/2017 12:48,Vancouver Branch,06/16/2017 14:29,UU
424124,Rabbit,0.06,0,0.06,0,Stray,01/21/2017 14:37,Kamloops & District Branch,01/21/2017 15:57,UU
472561,Rabbit,33.93,33.87,0.06,0,Owner Surrender,10/02/2018 14:46,Surrey Education & Adoption Centre,11/05/2018 13:09,TM
508386,Rabbit,9.11,9.06,0.05,1,Owner Surrender,03/06/2020 10:43,Chilliwack Branch,03/15/2020 13:18,H
519624,Rabbit,25.04,24.99,0.05,0,Stray,11/04/2020 11:58,East Kootenay Branch,11/29/2020 12:53,TR
521936,Rabbit,31.07,31.02,0.05,0,Owner Surrender,12/20/2020 13:20,East Kootenay Branch,01/20/2021 15:08,H
521937,Rabbit,51.07,51.02,0.05,0,Owner Surrender,12/20/2020 13:20,East Kootenay Branch,02/09/2021 15:05,H
521938,Rabbit,31.08,31.03,0.05,0,Owner Surrender,12/20/2020 13:20,East Kootenay Branch,01/20/2021 15:14,TR
442180,Rabbit,0.05,0,0.05,,Stray,09/01/2017 10:20,Parksville-Qualicum Beach & District Branch,09/01/2017 11:37,UU
478768,Rabbit,0.05,0,0.05,0,Stray,01/07/2019 10:23,Parksville-Qualicum Beach & District Branch,01/07/2019 11:36,UU
435666,Rabbit,12.91,12.88,0.04,1,Stray,06/17/2017 15:35,Abbotsford Branch,06/30/2017 13:30,H
441013,Rabbit,0.04,0,0.04,1,Stray,08/21/2017 09:59,Burnaby Branch,08/21/2017 11:02,UU
500408,Rabbit,149.11,149.07,0.04,0,Shelter Offspring,10/27/2019 12:21,Chilliwack Branch,03/24/2020 15:01,TR
500409,Rabbit,149.11,149.07,0.04,0,Shelter Offspring,10/27/2019 12:21,Chilliwack Branch,03/24/2020 15:01,TR
511974,Rabbit,0.04,0,0.04,2,Stray,06/13/2020 15:14,Maple Ridge Branch,06/13/2020 16:06,UU
532313,Rabbit,103.88,103.84,0.04,0,Stray,07/19/2021 16:01,Victoria Branch,10/31/2021 13:04,TR
487485,Rabbit,0.85,0.82,0.03,0,Owner Surrender,05/14/2019 15:27,Powell River & District Branch,05/15/2019 11:49,TR
528244,Rabbit,1.11,1.09,0.03,0,Returns,10/19/2021 13:03,Tri-Cities Education & Adoption Centre,10/20/2021 15:46,UU
485887,Rabbit,0.03,0,0.03,0,Owner Surrender,04/25/2019 14:34,Vancouver Branch,04/25/2019 15:15,UU
529275,Rabbit,14.08,14.06,0.02,0,Stray,05/29/2021 09:38,East Kootenay Branch,06/12/2021 11:37,H
529276,Rabbit,176.18,176.16,0.02,0,Stray,05/29/2021 09:38,East Kootenay Branch,11/21/2021 13:53,H
545204,Rabbit,177.17,177.15,0.02,1,Stray,05/29/2021 09:38,East Kootenay Branch,11/22/2021 13:44,H
532922,Rabbit,0.02,0,0.02,,Stray,07/30/2021 13:59,Nelson Branch,07/30/2021 14:22,H
461042,Rabbit,0.02,0,0.02,,Stray,05/15/2018 10:30,Parksville-Qualicum Beach & District Branch,05/15/2018 10:59,UU
436526,Rabbit,0.02,0,0.02,1,Stray,06/27/2017 14:51,West Vancouver Branch,06/27/2017 15:16,TM
461905,Rabbit,27.88,27.86,0.02,2,Owner Surrender,05/25/2018 14:22,Williams Lake & District Branch,06/22/2018 11:28,TR
451945,Rabbit,0.01,0,0.01,0,Owner Surrender,01/09/2018 12:39,Abbotsford Branch,01/09/2018 12:47,TM
515600,Rabbit,0.01,0,0.01,,Stray,08/21/2020 14:37,Abbotsford Branch,08/21/2020 14:49,UU
459239,Rabbit,0.01,0,0.01,,Agency / Shelter,04/21/2018 11:31,Alberni-Clayoquot Branch,04/21/2018 11:40,UU
472787,Rabbit,0.01,0,0.01,,Stray,10/05/2018 11:27,Burnaby Branch,10/05/2018 11:40,H
533927,Rabbit,91.21,91.19,0.01,0,Shelter Offspring,08/16/2021 10:52,Burnaby Branch,11/15/2021 15:48,H
533930,Rabbit,91.21,91.2,0.01,0,Shelter Offspring,08/16/2021 10:52,Burnaby Branch,11/15/2021 15:48,H
482713,Rabbit,38.93,38.91,0.01,1,Stray,03/09/2019 14:02,Campbell River Branch,04/17/2019 12:15,TR
509560,Rabbit,16.86,16.85,0.01,1,Owner Surrender,04/15/2020 14:29,Chilliwack Branch,05/02/2020 11:13,H
459864,Rabbit,0.01,0,0.01,,Stray,04/30/2018 11:13,East Kootenay Branch,04/30/2018 11:21,UU
445857,Rabbit,0.01,0,0.01,0,Shelter Offspring,10/12/2017 20:39,Kamloops & District Branch,10/12/2017 20:47,UU
445858,Rabbit,0.01,0,0.01,0,Shelter Offspring,10/12/2017 20:39,Kamloops & District Branch,10/12/2017 20:47,UU
445859,Rabbit,0.01,0,0.01,0,Shelter Offspring,10/12/2017 20:39,Kamloops & District Branch,10/12/2017 20:48,UU
440232,Rabbit,0.01,0,0.01,1,Humane Officer Seized,08/11/2017 12:57,Kelowna Branch,08/11/2017 13:10,UU
473179,Rabbit,0.01,0,0.01,3,Stray,10/11/2018 13:27,Maple Ridge Branch,10/11/2018 13:37,UU
500276,Rabbit,0.01,0,0.01,0,Agency / Shelter,10/24/2019 12:37,North Peace Branch,10/24/2019 12:53,H
486581,Rabbit,5.86,5.85,0.01,0,Stray,05/03/2019 12:36,Powell River & District Branch,05/09/2019 09:19,TR
523296,Rabbit,0.01,0,0.01,3,Stray,01/25/2021 16:03,Richmond Community Animal Centre,01/25/2021 16:15,UU
505412,Rabbit,0.01,0,0.01,,Returns,04/22/2020 14:45,Vancouver Branch,04/22/2020 14:55,TR
505413,Rabbit,0.01,0,0.01,,Returns,04/22/2020 15:02,Vancouver Branch,04/22/2020 15:11,TR
516339,Rabbit,0.01,0,0.01,3,Owner Surrender,09/05/2020 14:55,Vancouver Branch,09/05/2020 15:08,TR
516340,Rabbit,0.01,0,0.01,3,Owner Surrender,09/05/2020 14:55,Vancouver Branch,09/05/2020 15:08,TR
458980,Rabbit,150.73,150.72,0.01,0,Shelter Offspring,03/25/2018 16:15,Victoria Branch,09/15/2018 09:46,TR
458981,Rabbit,150.73,150.72,0.01,0,Shelter Offspring,03/25/2018 16:15,Victoria Branch,09/15/2018 09:46,TR
516250,Rabbit,109.94,109.93,0.01,0,Stray,09/03/2020 16:19,Victoria Branch,12/22/2020 14:56,H
456723,Rabbit,0,0,0,0,Stray,03/14/2018 10:51,Abbotsford Branch,03/14/2018 10:54,TM
509943,Rabbit,0,0,0,1,Stray,04/28/2020 16:58,Chilliwack Branch,04/28/2020 17:00,UU
444278,Rabbit,0,0,0,0,Stray,09/25/2017 12:49,Comox Valley & District Branch,09/25/2017 12:52,UU
483042,Rabbit,0,0,0,,Stray,03/15/2019 09:14,Cowichan & District Branch,03/15/2019 09:17,UU
521678,Rabbit,35.11,35.1,0,1,Stray,12/12/2020 11:43,East Kootenay Branch,01/16/2021 14:17,H
445854,Rabbit,0,0,0,0,Shelter Offspring,10/12/2017 20:39,Kamloops & District Branch,10/12/2017 20:44,UU
445855,Rabbit,0,0,0,0,Shelter Offspring,10/12/2017 20:39,Kamloops & District Branch,10/12/2017 20:45,UU
445856,Rabbit,0,0,0,0,Shelter Offspring,10/12/2017 20:39,Kamloops & District Branch,10/12/2017 20:46,UU
462949,Rabbit,0,0,0,0,Shelter Offspring,06/07/2018 09:28,Kamloops & District Branch,06/07/2018 09:32,UU
462950,Rabbit,0,0,0,0,Shelter Offspring,06/07/2018 09:28,Kamloops & District Branch,06/07/2018 09:33,UU
462951,Rabbit,0,0,0,0,Shelter Offspring,06/07/2018 09:28,Kamloops & District Branch,06/07/2018 09:33,UU
462952,Rabbit,0,0,0,0,Shelter Offspring,06/07/2018 09:28,Kamloops & District Branch,06/07/2018 09:33,UU
500276,Rabbit,0,0,0,1,Stray,04/21/2020 12:06,North Peace Branch,04/21/2020 12:12,TR
500934,Rabbit,0,0,0,7,Humane Officer Surrendered,11/04/2019 14:22,South Okanagan/Similkameen Branch,11/04/2019 14:27,UU
525446,Rabbit,0,0,0,0,Shelter Offspring,03/12/2021 08:30,South Okanagan/Similkameen Branch,03/12/2021 08:33,UU
525498,Rabbit,0,0,0,0,Shelter Offspring,03/13/2021 09:45,South Okanagan/Similkameen Branch,03/13/2021 09:47,UU
525499,Rabbit,0,0,0,0,Shelter Offspring,03/13/2021 09:45,South Okanagan/Similkameen Branch,03/13/2021 09:47,UU
525500,Rabbit,0,0,0,0,Shelter Offspring,03/13/2021 09:45,South Okanagan/Similkameen Branch,03/13/2021 09:47,UU
525501,Rabbit,0,0,0,0,Shelter Offspring,03/13/2021 09:45,South Okanagan/Similkameen Branch,03/13/2021 09:47,UU
525502,Rabbit,0,0,0,0,Shelter Offspring,03/13/2021 09:45,South Okanagan/Similkameen Branch,03/13/2021 09:48,UU
525503,Rabbit,0,0,0,0,Shelter Offspring,03/13/2021 09:45,South Okanagan/Similkameen Branch,03/13/2021 09:48,UU
525504,Rabbit,0,0,0,0,Shelter Offspring,03/13/2021 09:45,South Okanagan/Similkameen Branch,03/13/2021 09:48,UU
488453,Rabbit,0,0,0,0,Returns,10/04/2019 12:17,Surrey Education & Adoption Centre,10/04/2019 12:22,TR
488454,Rabbit,0,0,0,0,Returns,10/04/2019 12:20,Surrey Education & Adoption Centre,10/04/2019 12:22,TR
456285,Rabbit,4.93,4.93,0,0,Returns,04/14/2018 13:33,Vancouver Branch,04/19/2018 11:56,TR
533179,Rabbit,0,0,0,2,Ambulance,08/03/2021 21:50,Vancouver Branch,08/03/2021 21:50,UU
478579,Rabbit,0,0,0,2,Stray,01/03/2019 16:36,Victoria Branch,01/03/2019 16:42,TR
510789,Rabbit,1.82,1.82,0,3,Stray,05/21/2020 13:48,Victoria Branch,05/23/2020 09:29,H
477045,Rabbit,0,0,0,,Agency / Shelter,07/26/2019 09:42,West Vancouver Branch,07/26/2019 09:45,TR
